HDDSN,ENDDATE,STARTDATE,PROCID,MTYPE,MFGID,PFCODE,PFSUBCODE,HSATRIAL,HDDTRIAL,PARTID,PARTFLAG,ASMLINE,ASMTEAM,TESTERID,CELLID,TESTPGMVER,FAILEDHEAD,HDDCYCLE,RWKDISP,RWKDEPTH_MAX,RWKDEPTH_CUR,HSASN,DISKSETID,HDEPARTSETID,HDDPARTSETID,STORETS,DayDifference,TestTime
1EK5GPMJ,2016-03-22 20:09:37,2016-03-22 02:58:40,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,58,0127,000029,ARH370M,00000000,3,,4,4,M509YA56,1,3,3,2016-03-22 21:05:15,0,17.183
1EK5M4ZH,2016-03-22 20:04:01,2016-03-22 02:59:00,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000049,ARH370M,00000000,2,,3,3,M50A39H2,1,3,2,2016-03-22 21:05:15,0,17.084
1EK5M42H,2016-03-22 20:35:19,2016-03-22 03:22:14,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0139,000016,ARH370M,00000000,3,,4,4,M50A0YN3,1,3,2,2016-03-22 22:00:18,0,17.218
1EK5M3WH,2016-03-22 20:04:17,2016-03-22 02:58:56,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000045,ARH370M,00000000,2,,3,3,M50A3AV7,1,3,2,2016-03-22 21:05:15,0,17.089
1EK5M2JH,2016-03-22 20:04:21,2016-03-22 02:59:02,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000051,ARH370M,00000000,2,,3,3,M508WFS5,1,3,2,2016-03-22 21:05:15,0,17.089
1EK5M1RH,2016-03-22 20:06:58,2016-03-22 02:59:01,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000050,ARH370M,00000000,2,,3,3,M50A3YS7,1,3,2,2016-03-22 21:05:15,0,17.133
1EK5M1GH,2016-03-22 19:29:57,2016-03-22 02:28:53,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,U241,000022,ARH370M,00000000,2,,3,3,M508WHD2,1,3,2,2016-03-22 21:05:15,0,17.018
1EK5M17H,2016-03-22 20:10:17,2016-03-22 02:59:13,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000061,ARH370M,00000000,2,,3,3,M50A0Z03,1,3,2,2016-03-22 21:05:15,0,17.184
1EK5H2SJ,2016-03-22 20:36:40,2016-03-22 03:22:52,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0Z2D2    15,1  4,LF,58,0139,000056,ARH370M,00000000,2,,3,3,M509PCN9,1,3,2,2016-03-22 22:00:18,0,17.230
1EK5LXUH,2016-03-22 20:05:52,2016-03-22 02:59:08,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000057,ARH370M,00000000,2,,3,3,M50A3AC5,1,3,2,2016-03-22 21:00:20,0,17.112
1EK3T9VH,2016-03-22 20:04:50,2016-03-22 02:59:15,6400,AR6E,AR1105,0000,00000000,0000,0000,151010A0A0D1D1    15,11 1D,LF,57,0127,000063,ARH370M,00000000,10,,6,3,M50A3XW7,1,9,8,2016-03-22 21:00:21,0,17.093
1EK3TWNH,2016-03-22 20:07:58,2016-03-22 02:58:43,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    10,0 11,LF,04,0127,000032,ARH370M,00000000,7,,6,3,M507DEC2,1,5,2,2016-03-22 21:05:15,0,17.154
1EK5V9DH,2016-03-22 19:53:06,2016-03-22 02:59:27,6400,AR6E,AR1105,0000,00000000,0000,0000,151010A0A0A1D1    15,11  C,LF,04,0127,000075,ARH370M,00000000,2,,3,3,M50A22P4,1,3,2,2016-03-22 21:05:15,0,16.894
1EK5V8KH,2016-03-22 20:27:17,2016-03-22 03:22:19,6400,AR6E,AR1105,0000,00000000,0000,0000,151010A0A0A1D1    15,11  C,LF,04,0139,000021,ARH370M,00000000,2,,4,4,M50A22M9,1,3,2,2016-03-22 22:00:18,0,17.083
1EK5V80H,2016-03-22 20:26:58,2016-03-22 03:23:34,6400,AR6E,AR1105,0000,00000000,0000,0000,151010A0A0A1D1    15,11  C,LF,04,0139,000098,ARH370M,00000000,2,,4,4,M50A60N9,1,3,1,2016-03-22 22:00:18,0,17.057
1EK5V7WH,2016-03-22 20:27:36,2016-03-22 03:22:31,6400,AR6E,AR1105,0000,00000000,0000,0000,151010A0A0A1D1    15,11  C,LF,04,0139,000035,ARH370M,00000000,3,,2,2,M50A21M4,1,3,1,2016-03-22 22:00:19,0,17.085
1EK5V61H,2016-03-22 20:32:59,2016-03-22 03:22:24,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0A1D1    15,1  4,LF,04,0139,000027,ARH370M,00000000,1,,0,0,M50A2308,1,3,1,2016-03-22 22:00:18,0,17.176
1EK3W8LH,2016-03-22 20:32:20,2016-03-22 03:22:09,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,04,0139,000011,ARH370M,00000000,6,,4,4,M507HGF7,1,3,2,2016-03-22 22:00:19,0,17.170
1EK5V2XH,2016-03-22 20:09:06,2016-03-22 02:58:19,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,0127,000007,ARH370M,00000000,2,,3,3,M50A21P7,1,3,2,2016-03-22 21:05:15,0,17.180
1EK5V05H,2016-03-22 20:01:58,2016-03-22 02:59:44,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,0127,000092,ARH370M,00000000,3,,4,4,M50A2D56,1,3,2,2016-03-22 21:05:15,0,17.037
1EK5UXUH,2016-03-22 20:24:18,2016-03-22 03:23:35,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,0139,000099,ARH370M,00000000,2,,3,3,M50A21Q0,1,3,2,2016-03-22 22:00:19,0,17.012
1EK5USMJ,2016-03-22 20:13:15,2016-03-22 02:59:51,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D2    10,10  8,LF,04,0127,000100,ARH370M,00000000,2,,3,3,M50A3NK3,1,3,2,2016-03-22 21:00:20,0,17.223
1EK5UNPJ,2016-03-22 20:35:41,2016-03-22 03:22:25,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D2D2    10,10  8,LF,04,0139,000028,ARH370M,00000000,3,,2,2,M50A2GK0,1,3,1,2016-03-22 22:00:18,0,17.221
1EK5UMMJ,2016-03-22 20:32:36,2016-03-22 03:23:28,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D3D2    15,11  C,LF,04,0139,000092,ARH370M,00000000,3,,4,4,M50A2SY9,1,3,2,2016-03-22 22:00:19,0,17.152
1EK3Y0NH,2016-03-22 20:12:53,2016-03-22 02:58:55,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000044,ARH370M,00000000,4,,3,3,M507GR63,1,3,3,2016-03-22 21:00:21,0,17.233
1EK5UM0J,2016-03-22 20:32:38,2016-03-22 03:23:18,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D3D2    15,11  C,LF,04,0139,000082,ARH370M,00000000,2,,4,4,M50A2CT3,1,3,2,2016-03-22 22:00:18,0,17.156
1EK42TMJ,2016-03-22 20:15:33,2016-03-22 02:58:53,6400,AR6E,AR3105,0000,00000000,0000,J616,151015A0A0D3D2    15,11  C,LF,04,0127,000042,ARH370M,00000000,4,,3,3,M5070E48,1,3,2,2016-03-22 21:00:20,0,17.278
1EK5UKZJ,2016-03-22 20:41:28,2016-03-22 03:23:16,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D3D2    15,11  C,LF,04,0139,000080,ARH370M,00000000,2,,4,4,M50A3396,1,3,2,2016-03-22 22:00:19,0,17.303
1EK45W7G,2016-03-22 19:40:19,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,QAAK,101510A0A0D3D2    15,11  C,LF,58,U241,000021,ARH370M,00000000,3,,3,3,M507V3H3,1,3,2,2016-03-22 21:05:15,0,17.191
1EK5UKGJ,2016-03-22 20:29:45,2016-03-22 03:23:25,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D3D2    15,11  C,LF,04,0139,000089,ARH370M,00000000,3,,3,3,M50A2333,1,3,2,2016-03-22 22:00:19,0,17.106
1EK5UK8J,2016-03-22 20:17:39,2016-03-22 03:23:11,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D2D2    15,11  C,LF,04,0139,000075,ARH370M,00000000,2,,4,4,M50A2T66,1,3,2,2016-03-22 21:00:21,0,16.908
1EK5UJ8J,2016-03-22 20:10:20,2016-03-22 02:59:21,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,0127,000069,ARH370M,00000000,2,,4,4,M50A3NQ1,1,3,1,2016-03-22 21:05:15,0,17.183
1EK5UHXJ,2016-03-22 20:34:20,2016-03-22 03:23:17,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0D2D2    15,11  C,LF,58,0139,000081,ARH370M,00000000,3,,4,4,M50A3NW7,1,3,2,2016-03-22 22:00:18,0,17.184
1EK5UH6J,2016-03-22 20:31:19,2016-03-22 03:23:00,6400,AR6E,AR3105,0000,00000000,0000,0000,101510A0A0A2D2    15,11  C,LF,58,0139,000064,ARH370M,00000000,2,,4,4,M50A2309,1,3,2,2016-03-22 22:00:19,0,17.139
1EJ1X4NH,2016-03-22 20:05:38,2016-03-22 02:59:55,6400,AR6E,AR1105,0000,00000000,0000,0000,15,1 15,,,0127,000105,ARH370M,00000000,3,,3,3,$null$,-1,-1,1,2016-03-22 21:00:20,0,17.095
1EJPT6PH,2016-03-22 20:41:58,2016-03-22 03:22:22,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0139,000025,ARH370M,00000000,5,,3,3,$null$,-1,-1,1,2016-03-22 22:00:19,0,17.327
1EJR521H,2016-03-22 20:27:45,2016-03-22 03:22:04,6400,AR6E,AR1105,0000,00000000,0000,A1LJ,101010A0A0D1D1    10,0 11,LI,88,0139,000005,ARH370M,00000000,4,,2,2,$null$,-1,-1,-1,2016-03-22 22:00:19,0,17.095
1EJS0R1J,2016-03-22 20:37:52,2016-03-22 03:22:26,6400,AR6E,AR3105,0000,00000000,0000,A1LJ,101014A0A0D2D2    15,11  C,LI,88,0139,000029,ARH370M,00000000,3,,2,2,$null$,-1,-1,-1,2016-03-22 22:00:18,0,17.257
1EJS3PRH,2016-03-22 20:08:20,2016-03-22 02:59:07,6400,AR6E,AR1105,0000,00000000,0000,0000,101014A0A0D1D1    15,11  C,LI,88,0127,000056,ARH370M,00000000,3,,3,3,$null$,-1,-1,1,2016-03-22 21:05:15,0,17.154
1EJUHSYH,2016-03-22 20:06:04,2016-03-22 02:59:50,6400,AR6E,AR1105,0000,00000000,0000,0000,151010A040D1D1    15,11  C,LI,88,0127,000099,ARH370M,00000000,3,,3,3,$null$,-1,-1,1,2016-03-22 21:05:15,0,17.104
1EJUL1EJ,2016-03-22 20:29:15,2016-03-22 03:23:19,6400,AR6E,AR3105,0000,00000000,0000,0000,15,1 15,,,0139,000083,ARH370M,00000000,4,,4,4,$null$,-1,-1,1,2016-03-22 22:00:18,0,17.099
1EJV5BTH,2016-03-22 20:03:29,2016-03-22 02:59:54,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A040D1D1    15,1  4,LF,58,0127,000104,ARH370M,00000000,3,,3,3,$null$,-1,-1,1,2016-03-22 21:05:15,0,17.060
1EJW2P0H,2016-03-22 20:03:45,2016-03-22 02:58:42,6400,AR6E,AR1105,0000,00000000,0000,J777,10101040A0D1D1    15,1  4,LI,73,0127,000031,ARH370M,00000000,6,,3,3,$null$,-1,-1,1,2016-03-22 21:05:15,0,17.084
1EJXDU6H,2016-03-22 19:59:31,2016-03-22 03:00:02,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1 15,LI,73,0127,000115,ARH370M,00000000,4,,3,3,M506DTC7,-1,-1,3,2016-03-22 21:00:21,0,16.991
1EJYB78H,2016-03-22 20:04:15,2016-03-22 03:00:04,6400,AR6E,AR1105,0000,00000000,0000,0000,10101040A0D1D1    15,1  4,LI,73,0127,000117,ARH370M,00000000,3,,3,3,M5066SZ7,1,2,2,2016-03-22 21:05:15,0,17.070
1EJYN4TH,2016-03-22 20:06:42,2016-03-22 03:00:00,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LI,09,0127,000111,ARH370M,00000000,3,,3,3,M506EKJ0,1,2,2,2016-03-22 21:05:15,0,17.112
1EK0M1WH,2016-03-22 19:57:11,2016-03-22 02:58:36,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000025,ARH370M,00000000,4,,4,4,M5067H00,1,2,3,2016-03-22 21:00:20,0,16.976
1EK0NHRH,2016-03-22 20:13:07,2016-03-22 02:59:49,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,0127,000098,ARH370M,00000000,3,,3,3,M506MD23,1,2,2,2016-03-22 21:00:20,0,17.222
1EK0PPDH,2016-03-22 20:05:45,2016-03-22 02:59:45,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000093,ARH370M,00000000,3,,3,3,M506RZS4,1,3,2,2016-03-22 21:05:15,0,17.100
1EK2GZ2H,2016-03-22 20:05:49,2016-03-22 02:59:53,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,04,0127,000103,ARH370M,00000000,3,,3,3,M506NSX1,1,3,3,2016-03-22 21:05:15,0,17.099
1EK31SVJ,2016-03-22 20:13:55,2016-03-22 02:59:24,6400,AR6E,AR3105,0000,00000000,0000,RAAE,101010A0A0D2Z3    15,1  4,LF,04,0127,000072,ARH370M,00000000,4,,4,4,M50883D3,1,3,2,2016-03-22 21:05:15,0,17.242
1EK33EUJ,2016-03-22 20:34:25,2016-03-22 03:23:01,6400,AR6E,AR3105,0000,00000000,0000,RAAE,101010A0A0D2Z3    15,1  4,LF,04,0139,000065,ARH370M,00000000,4,,4,4,M50854F4,1,3,2,2016-03-22 22:00:19,0,17.190
1EK33GZJ,2016-03-22 20:13:43,2016-03-22 02:59:48,6400,AR6E,AR3105,0000,00000000,0000,RAAE,101010A0A0D2Z3    15,1  4,LF,04,0127,000096,ARH370M,00000000,3,,3,3,M506VXA0,1,3,2,2016-03-22 21:05:15,0,17.232
1EK39MUJ,2016-03-22 20:36:19,2016-03-22 03:23:20,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,57,0139,000084,ARH370M,00000000,4,,4,4,M506SR85,1,3,2,2016-03-22 22:00:18,0,17.216
1EK3GELJ,2016-03-22 20:34:45,2016-03-22 03:23:07,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LI,16,0139,000071,ARH370M,00000000,2,,4,4,M506SEZ8,1,3,2,2016-03-22 22:00:18,0,17.194
1EK3JD0J,2016-03-22 20:34:55,2016-03-22 03:23:13,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,57,0139,000077,ARH370M,00000000,3,,4,4,M508W2Z5,1,3,2,2016-03-22 22:00:19,0,17.195
1EK3KVGJ,2016-03-22 20:46:03,2016-03-22 03:23:31,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,57,0139,000094,ARH370M,00000000,2,,4,4,M508AJ68,1,3,2,2016-03-22 22:00:18,0,17.376
1EK3R9XH,2016-03-22 19:59:10,2016-03-22 02:59:58,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,04,0127,000109,ARH370M,00000000,3,,3,3,M50866M7,1,3,2,2016-03-22 21:05:15,0,16.987
1EK3RYVH,2016-03-22 20:30:23,2016-03-22 03:22:12,6400,AR6E,AR1105,0000,00000000,0000,0000,101510A0A0D1D1    10,10  8,LF,57,0139,000014,ARH370M,00000000,4,,3,3,M507HFW6,1,3,3,2016-03-22 22:00:19,0,17.136
1EK5TT5J,2016-03-22 20:10:30,2016-03-22 02:59:17,6400,AR6E,AR3105,0000,00000000,0000,0000,101014A0A0Z2D3    15,11  C,LF,58,0127,000065,ARH370M,00000000,2,,4,4,M50A0S38,1,3,2,2016-03-22 21:00:20,0,17.187
1EK4BLGG,2016-03-22 19:35:20,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D3    15,1  4,LF,58,U241,000013,ARH370M,00000000,3,,3,3,M508A1N0,1,3,2,2016-03-22 21:05:15,0,17.108
1EK5TSTJ,2016-03-22 20:31:58,2016-03-22 03:22:48,6400,AR6E,AR3105,0000,00000000,0000,0000,101014A0A0D3D2    15,11  C,LF,58,0139,000052,ARH370M,00000000,2,,4,4,M506XLQ3,1,3,2,2016-03-22 22:00:18,0,17.153
1EK5TP0H,2016-03-22 19:34:36,2016-03-22 02:28:53,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000069,ARH370M,00000000,2,,3,3,M50A21M6,1,3,2,2016-03-22 21:05:15,0,17.095
1EK5TN1H,2016-03-22 20:25:37,2016-03-22 03:22:05,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0A1D1    15,1  4,LF,58,0139,000006,ARH370M,00000000,2,,4,4,M50A2ST9,1,3,2,2016-03-22 22:00:18,0,17.059
1EK5TJTH,2016-03-22 20:25:13,2016-03-22 03:22:01,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,0139,000002,ARH370M,00000000,2,,3,3,M50A21V6,1,3,2,2016-03-22 22:00:19,0,17.053
1EK5THKH,2016-03-22 20:08:55,2016-03-22 02:59:38,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,0127,000086,ARH370M,00000000,3,,4,4,M50A2332,1,3,2,2016-03-22 21:05:15,0,17.155
1EK5TGPH,2016-03-22 20:42:02,2016-03-22 03:22:18,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,0139,000020,ARH370M,00000000,2,,4,4,M50A2SC9,1,3,2,2016-03-22 22:00:18,0,17.329
1EK5TE0H,2016-03-22 19:53:38,2016-03-22 02:59:31,6400,AR6E,AR1105,0000,00000000,0000,0000,151010A0A0D1D1    15,11  C,LF,58,0127,000079,ARH370M,00000000,2,,4,4,M50A3EJ0,1,3,2,2016-03-22 21:05:15,0,16.902
1EK4D5KG,2016-03-22 19:36:09,2016-03-22 02:28:53,6400,AR6E,AR4123,0000,00000000,0000,0000,101010A0A0D2D3    15,1  4,LF,58,U241,000085,ARH370M,00000000,2,,3,3,M508C686,1,3,2,2016-03-22 21:00:20,0,17.121
1EK5T8LH,2016-03-22 20:33:54,2016-03-22 03:22:27,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0139,000031,ARH370M,00000000,2,,4,4,M50A3MQ2,1,3,2,2016-03-22 22:00:19,0,17.191
1EK5T8AH,2016-03-22 20:32:30,2016-03-22 03:22:29,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0139,000033,ARH370M,00000000,2,,4,4,M50A2FQ5,1,3,2,2016-03-22 22:00:18,0,17.167
1EK4GJ4F,2016-03-22 19:35:25,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101015A0A0D1D1    15,11  C,LF,58,U241,000118,ARH370M,00000000,6,,4,4,M501PJ62,1,3,3,2016-03-22 21:05:15,0,17.109
1EK5SUVH,2016-03-22 20:21:38,2016-03-22 03:22:06,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0139,000007,ARH370M,00000000,3,,4,4,M50A2GC9,1,3,3,2016-03-22 22:00:19,0,16.992
1EK5SSBH,2016-03-22 20:05:08,2016-03-22 02:59:37,6400,AR6E,AR1105,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,57,0127,000085,ARH370M,00000000,2,,4,4,M50A2T57,1,3,2,2016-03-22 21:05:15,0,17.092
1EK4H3TF,2016-03-22 19:35:41,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000053,ARH370M,00000000,2,,4,4,M50A2DF8,1,3,2,2016-03-22 21:05:15,0,17.113
1EK5SR2H,2016-03-22 20:27:06,2016-03-22 03:22:00,6400,AR6E,AR1105,0000,00000000,0000,QAAK,101510A0A0D1D1    15,11  C,LF,04,0139,000001,ARH370M,00000000,2,,4,4,M50A3N59,1,3,2,2016-03-22 22:00:18,0,17.085
1EK5SMYH,2016-03-22 20:41:22,2016-03-22 03:23:42,6400,AR6E,AR1105,0000,00000000,OOOO,0000,101015A0A0D1D1    15,11  C,LF,04,0139,000116,ARH370M,00000000,2,,4,4,M506ZKT8,1,3,2,2016-03-22 22:00:18,0,17.294
1EK5SKSJ,2016-03-22 20:15:57,2016-03-22 02:59:36,6400,AR6E,AR3105,0000,00000000,0000,0000,151014A0A0D3D2    15,11  C,LF,58,0127,000084,ARH370M,00000000,2,,4,4,M504XN10,1,3,2,2016-03-22 21:00:20,0,17.273
1EK5SJPJ,2016-03-22 19:58:28,2016-03-22 02:59:52,6400,AR6E,AR3105,0000,00000000,0000,0000,101014A0A0D3D2    15,11  C,LF,58,0127,000101,ARH370M,00000000,2,,4,4,M507KBK6,1,3,2,2016-03-22 21:05:15,0,16.977
1EK4H4KF,2016-03-22 19:15:40,2016-03-22 02:28:53,6400,AR6E,AR2123,0000,00000000,0000,0000,101014A0A0D1D1    15,11  C,LF,58,U241,000066,ARH370M,00000000,2,,4,4,M508GWX0,1,3,2,2016-03-22 19:55:14,0,16.780
1EK5SJ0J,2016-03-22 20:39:11,2016-03-22 03:22:03,6400,AR6E,AR3105,0000,00000000,0000,0000,101014A0A0D3D2    15,11  C,LF,58,0139,000004,ARH370M,00000000,2,,4,4,M509Y9L9,1,3,2,2016-03-22 22:00:19,0,17.286
1EK5U7GJ,2016-03-22 20:23:30,2016-03-22 03:23:29,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D3D2    15,11  C,LF,04,0139,000093,ARH370M,00000000,2,,4,4,M50A22Z3,1,3,2,2016-03-22 22:00:18,0,17.000
1EK5U76J,2016-03-22 20:12:16,2016-03-22 02:58:34,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D2    15,11  C,LF,04,0127,000022,ARH370M,00000000,2,,4,4,M50A2FK4,1,3,2,2016-03-22 21:00:20,0,17.228
1EK5U4NJ,2016-03-22 20:30:12,2016-03-22 03:23:23,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D2    15,11  C,LF,04,0139,000087,ARH370M,00000000,2,,4,4,M50A2GM8,1,3,2,2016-03-22 22:00:18,0,17.114
1EK5U30J,2016-03-22 20:07:55,2016-03-22 02:59:03,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D2    15,11  C,LF,04,0127,000052,ARH370M,00000000,1,,0,0,M50A2T91,1,3,1,2016-03-22 21:05:15,0,17.148
1EK5U2TJ,2016-03-22 20:10:07,2016-03-22 02:59:23,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D3D2    15,11  C,LF,04,0127,000071,ARH370M,00000000,2,,4,4,M50A2CS7,1,3,2,2016-03-22 21:05:15,0,17.179
1EK5U1RJ,2016-03-22 20:32:01,2016-03-22 03:22:32,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D2    15,11  C,LF,04,0139,000036,ARH370M,00000000,2,,4,4,M50A2FV9,1,3,2,2016-03-22 22:00:19,0,17.158
1EK5TZAJ,2016-03-22 20:00:20,2016-03-22 02:58:47,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D2    15,11  C,LF,04,0127,000036,ARH370M,00000000,1,,0,0,M50AD7V9,1,3,1,2016-03-22 21:05:15,0,17.026
1EK5TZ1J,2016-03-22 20:04:42,2016-03-22 02:59:46,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D2    10,10  8,LF,04,0127,000094,ARH370M,00000000,2,,3,3,M50AD7R6,1,3,2,2016-03-22 21:05:15,0,17.082
1EK5TYHJ,2016-03-22 20:01:56,2016-03-22 02:58:59,6400,AR6E,AR3105,0000,00000000,0000,0000,151010A0A0D2D2    15,11  C,LF,04,0127,000048,ARH370M,00000000,1,,0,0,M50A21W9,1,3,1,2016-03-22 21:05:15,0,17.049
1EK474KJ,2016-03-22 20:32:34,2016-03-22 03:23:12,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,36,0139,000076,ARH370M,00000000,2,,6,4,M507LFX9,1,3,1,2016-03-22 22:00:18,0,17.156
1EK5TX6J,2016-03-22 20:05:25,2016-03-22 02:59:04,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,04,0127,000053,ARH370M,00000000,1,,0,0,M50A22T4,1,3,1,2016-03-22 21:05:15,0,17.106
1EK5TWBJ,2016-03-22 19:56:11,2016-03-22 02:59:05,6400,AR6E,AR3105,0000,00000000,0000,0000,101014A0A0A2D2    15,11  C,LF,57,0127,000054,ARH370M,00000000,2,,4,4,M508FAK6,1,3,2,2016-03-22 21:05:15,0,16.952
1EK47WDJ,2016-03-22 20:34:50,2016-03-22 03:23:33,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,36,0139,000097,ARH370M,00000000,2,,6,4,M507K199,1,3,1,2016-03-22 22:00:18,0,17.188
1EK5TTNJ,2016-03-22 20:15:57,2016-03-22 02:59:47,6400,AR6E,AR3105,0000,00000000,0000,0000,101014A0A0Z2D3    15,11  C,LF,58,0127,000095,ARH370M,00000000,2,,3,3,M5028ZN1,1,3,2,2016-03-22 21:00:20,0,17.269
1EK47N9J,2016-03-22 20:38:06,2016-03-22 03:22:39,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,36,0139,000043,ARH370M,00000000,5,,4,4,M507LGG1,1,3,2,2016-03-22 22:00:19,0,17.258
1EK5TV7J,2016-03-22 20:09:40,2016-03-22 02:59:30,6400,AR6E,AR3105,0000,00000000,0000,0000,101010A0A0D2D2    15,1  4,LF,57,0127,000078,ARH370M,00000000,2,,4,4,M50A6196,1,3,2,2016-03-22 21:05:15,0,17.169
1EJRERVF,2016-03-22 10:46:16,2016-03-22 02:28:53,6400,AR6E,AR2123,2204,00002710,0000,J616,101010A0A0D1D1    15,1  4,LF,58,U241,000060,ARH370M,00000000,4,XW,4,4,M508C6R9,1,3,2,2016-03-22 11:11:04,0,8.290
1EK562WJ,2016-03-22 05:18:45,2016-03-22 03:23:32,6400,AR6E,AR3105,2204,00000000,0000,0000,101010A0A0D3D2    15,1  4,LF,04,0139,000095,ARH370M,00000000,3,XW,4,4,M50A0TN0,1,3,2,2016-03-22 05:39:44,0,1.920
